reach,date_time,Qi,Qsite,Ci,PAR,Cobs,Temp,P
2,05/08/2019 04:45,22.1440187,44.2502373,,0.005414425,,11.41,98
2,05/08/2019 04:50,21.96764133,43.75131687,,0.006742325,,11.6,98
2,05/08/2019 04:55,21.79126396,43.25239643,,0.008588263,,11.58,98
2,05/08/2019 05:00,21.61488658,42.753476,,0.011046249,,11.38,98
2,05/08/2019 05:05,22.29051702,42.33869428,,0.012280139,,11.4,98
2,05/08/2019 05:10,22.96614746,41.92391255,,0.01383719,,11.47,98
2,05/08/2019 05:15,23.6417779,41.50913082,,0.01634414,,11.43,98
2,05/08/2019 05:20,24.31740834,41.0943491,,0.019810782,,11.21,98
2,05/08/2019 05:25,24.99303878,40.67956737,,0.021622445,,11.13,98
2,05/08/2019 05:30,25.66866922,40.26478565,,0.026185878,,11.16,98
2,05/08/2019 05:35,26.34429966,39.85000392,,0.026391526,,11.13,98
2,05/08/2019 05:40,27.0199301,39.43522219,,0.028820134,,11.15,98
2,05/08/2019 05:45,27.69556054,39.02044047,,0.03367735,,11.12,98
2,05/08/2019 05:50,28.37119098,38.60565874,,0.038113476,,10.87,98
2,05/08/2019 05:55,29.04682142,38.19087702,,0.042735666,,10.92,98
2,05/08/2019 06:00,29.72245186,37.77609529,,0.051872324,,10.83,98
2,05/08/2019 06:05,30.75949651,37.61995983,,0.057532547,,10.8,98
2,05/08/2019 06:10,31.79654116,37.46382437,,0.064475624,,10.73,98
2,05/08/2019 06:15,32.83358581,37.30768891,,0.075639386,,10.75,98
2,05/08/2019 06:20,33.87063046,37.15155346,,0.083238579,,10.71,98
2,05/08/2019 06:25,34.90767511,36.995418,,0.092345859,,10.74,98
2,05/08/2019 06:30,35.94471976,36.83928254,,0.099690439,,10.68,98
2,05/08/2019 06:35,36.98176442,36.68314708,,0.11134384,,10.66,98
2,05/08/2019 06:40,38.01880907,36.52701162,,0.125445435,,10.55,98
2,05/08/2019 06:45,39.05585372,36.37087616,,0.139644957,,10.67,98
2,05/08/2019 06:50,40.09289837,36.2147407,,0.150025298,,10.57,98
2,05/08/2019 06:55,41.12994302,36.05860524,,0.157076095,,10.61,98
2,05/08/2019 07:00,42.16698767,35.90246978,,0.168533641,,10.58,98
2,05/08/2019 07:05,42.8060313,36.02385664,,0.175094799,,10.56,98
2,05/08/2019 07:10,43.44507493,36.1452435,,0.191840443,,10.49,98
2,05/08/2019 07:15,44.08411856,36.26663036,,0.209565364,,10.38,98
2,05/08/2019 07:20,44.7231622,36.38801721,,0.220827054,,10.52,98
2,05/08/2019 07:25,45.36220583,36.50940407,,0.223960741,,10.53,98
2,05/08/2019 07:30,46.00124946,36.63079093,,0.234732793,,10.49,98
2,05/08/2019 07:35,46.64029309,36.75217778,,0.275176949,,10.5,98
2,05/08/2019 07:40,47.27933672,36.87356464,,0.305338693,,10.5,98
2,05/08/2019 07:45,47.91838035,36.9949515,,0.350287526,,10.45,98
2,05/08/2019 07:50,48.55742398,37.11633835,,0.328743423,,10.48,98
2,05/08/2019 07:55,49.19646761,37.23772521,,0.380351342,,10.5,98
2,05/08/2019 08:00,49.83551125,37.35911207,,0.419816221,,10.43,98
2,05/08/2019 08:05,50.16049245,37.60287478,,0.354400491,,10.44,98
2,05/08/2019 08:10,50.48547366,37.8466375,,0.392984021,,10.46,98
2,05/08/2019 08:15,50.81045487,38.09040021,,0.349602032,,10.43,98
2,05/08/2019 08:20,51.13543608,38.33416293,,0.364878759,,10.44,98
2,05/08/2019 08:25,51.46041729,38.57792565,,0.518723239,,10.28,97.9
2,05/08/2019 08:30,51.7853985,38.82168836,,0.755904225,,10.44,97.9
2,05/08/2019 08:35,52.11037971,39.06545108,,0.454482641,,10.34,97.9
2,05/08/2019 08:40,52.43536092,39.30921379,,0.505600922,,10.46,97.9
2,05/08/2019 08:45,52.76034213,39.55297651,,0.531355917,,10.47,97.9
2,05/08/2019 08:50,53.08532334,39.79673922,,0.392494382,,10.58,97.9
2,05/08/2019 08:55,53.41030454,40.04050194,,0.398174191,,10.44,97.9
2,05/08/2019 09:00,53.73528575,40.28426466,,0.405420844,,10.45,97.9
2,05/08/2019 09:05,54.03435672,40.54977413,,0.565924409,,10.49,97.9
2,05/08/2019 09:10,54.33342769,40.81528359,,0.523815481,,10.53,97.9
2,05/08/2019 09:15,54.63249866,41.08079306,,0.403462289,,10.61,97.9
2,05/08/2019 09:20,54.93156963,41.34630253,,0.39386537,,10.53,97.9
2,05/08/2019 09:25,55.2306406,41.611812,,0.452426159,,10.52,97.9
2,05/08/2019 09:30,55.52971157,41.87732147,,0.616553051,,10.54,97.9
2,05/08/2019 09:35,55.82878254,42.14283094,,0.370656496,,10.53,97.9
2,05/08/2019 09:40,56.12785351,42.40834041,,0.608620904,,10.58,97.9
2,05/08/2019 09:45,56.42692447,42.67384988,,0.751007838,,10.49,97.9
2,05/08/2019 09:50,56.72599544,42.93935935,,0.833365067,,10.46,97.9
2,05/08/2019 09:55,57.02506641,43.20486882,,0.49179311,,10.48,97.9
2,05/08/2019 10:00,57.32413738,43.47037829,,0.498843908,,10.56,97.9
2,05/08/2019 10:05,57.49028227,43.74647485,,0.486798796,,10.56,97.9
2,05/08/2019 10:10,57.65642715,44.02257141,,0.45800804,,10.46,97.9
2,05/08/2019 10:15,57.82257204,44.29866798,,0.459476956,,10.53,97.9
2,05/08/2019 10:20,57.98871693,44.57476454,,0.47837701,,10.62,97.9
2,05/08/2019 10:25,58.15486181,44.8508611,,0.494633015,,10.7,97.9
2,05/08/2019 10:30,58.3210067,45.12695766,,0.475537105,,10.76,97.9
2,05/08/2019 10:35,58.48715158,45.40305422,,0.514120635,,10.56,97.9
2,05/08/2019 10:40,58.65329647,45.67915079,,0.486211229,,10.79,97.9
2,05/08/2019 10:45,58.81944136,45.95524735,,0.404931205,,10.76,97.9
2,05/08/2019 10:50,58.98558624,46.23134391,,0.459183173,,10.72,97.8
2,05/08/2019 10:55,59.15173113,46.50744047,,0.48268583,,10.72,97.8
2,05/08/2019 11:00,59.31787601,46.78353703,,0.451740665,,10.79,97.8
2,05/08/2019 11:05,59.41408674,47.03541766,,0.446550494,,10.73,97.8
2,05/08/2019 11:10,59.51029747,47.28729828,,0.401895445,,10.69,97.8
2,05/08/2019 11:15,59.6065082,47.53917891,,0.441752035,,10.71,97.8
2,05/08/2019 11:20,59.70271893,47.79105953,,0.483077541,,10.84,97.8
2,05/08/2019 11:25,59.79892965,48.04294015,,0.530572495,,10.85,97.8
2,05/08/2019 11:30,59.89514038,48.29482078,,0.445375362,,10.77,97.8
2,05/08/2019 11:35,59.99135111,48.5467014,,0.466723609,,10.78,97.8
2,05/08/2019 11:40,60.08756184,48.79858203,,1.150650945,,10.87,97.8
2,05/08/2019 11:45,60.18377256,49.05046265,,0.604116228,,10.92,97.8
2,05/08/2019 11:50,60.27998329,49.30234327,,1.1526095,,11.05,97.8
2,05/08/2019 11:55,60.37619402,49.5542239,,1.22017964,,11.1,97.8
2,05/08/2019 12:00,60.47240475,49.80610452,,0.8363029,,11.06,97.8
2,05/08/2019 12:05,60.30414307,50.02186745,,1.460102603,,11.23,97.8
2,05/08/2019 12:10,60.13588139,50.23763037,,1.154568055,,11.19,97.8
2,05/08/2019 12:15,59.96761971,50.4533933,,1.154568055,,11.24,97.8
2,05/08/2019 12:20,59.79935803,50.66915623,,0.747286584,,11.3,97.8
2,05/08/2019 12:25,59.63109636,50.88491916,,1.07720514,,11.35,97.8
2,05/08/2019 12:30,59.46283468,51.10068208,,1.29950111,,11.46,97.8
2,05/08/2019 12:35,59.294573,51.31644501,,1.27306062,,11.45,97.8
2,05/08/2019 12:40,59.12631132,51.53220794,,1.32202449,,11.47,97.8
2,05/08/2019 12:45,58.95804964,51.74797086,,1.074267308,,11.6,97.8
2,05/08/2019 12:50,58.78978796,51.96373379,,1.169257216,,11.59,97.8
2,05/08/2019 12:55,58.62152629,52.17949672,,0.425789814,,11.7,97.8
2,05/08/2019 13:00,58.45326461,52.39525964,,1.427786449,,11.81,97.8
2,05/08/2019 13:05,58.55888201,52.51834243,,1.516900693,,11.9,97.8
2,05/08/2019 13:10,58.66449941,52.64142522,,0.551431104,,11.93,97.8
2,05/08/2019 13:15,58.77011681,52.764508,,0.895059544,,12.01,97.8
2,05/08/2019 13:20,58.87573421,52.88759079,,1.57076095,,12.08,97.7
2,05/08/2019 13:25,58.98135161,53.01067357,,1.524734912,,12.12,97.7
2,05/08/2019 13:30,59.08696901,53.13375636,,1.422890062,,12.22,97.7
2,05/08/2019 13:35,59.19258641,53.25683915,,1.51396286,,12.29,97.7
2,05/08/2019 13:40,59.29820381,53.37992193,,1.181008544,,12.29,97.7
2,05/08/2019 13:45,59.40382121,53.50300472,,1.515921415,,12.34,97.7
2,05/08/2019 13:50,59.50943861,53.62608751,,1.510045751,,12.41,97.7
2,05/08/2019 13:55,59.61505601,53.74917029,,0.892121711,,12.53,97.7
2,05/08/2019 14:00,59.72067341,53.87225308,,0.656605497,,12.52,97.7
2,05/08/2019 14:05,59.56102649,53.99143381,,1.496335867,,12.53,97.7
2,05/08/2019 14:10,59.40137957,54.11061453,,1.340630761,,12.59,97.7
2,05/08/2019 14:15,59.24173265,54.22979526,,1.39742885,,12.66,97.7
2,05/08/2019 14:20,59.08208573,54.34897599,,1.483605261,,12.72,97.7
2,05/08/2019 14:25,58.92243881,54.46815672,,1.435620668,,12.74,97.7
2,05/08/2019 14:30,58.76279189,54.58733745,,1.353361367,,12.83,97.7
2,05/08/2019 14:35,58.60314497,54.70651818,,1.288729058,,12.79,97.7
2,05/08/2019 14:40,58.44349805,54.82569891,,1.167298661,,12.84,97.7
2,05/08/2019 14:45,58.28385113,54.94487964,,1.006697167,,12.83,97.7
2,05/08/2019 14:50,58.12420421,55.06406036,,0.910727982,,12.85,97.7
2,05/08/2019 14:55,57.96455729,55.18324109,,0.552116598,,12.96,97.7
2,05/08/2019 15:00,57.80491037,55.30242182,,0.83238579,,12.82,97.7
2,05/08/2019 15:05,57.43665645,55.35351998,,0.824551571,,12.89,97.7
2,05/08/2019 15:10,57.06840252,55.40461814,,1.003759335,,12.93,97.7
2,05/08/2019 15:15,56.70014859,55.4557163,,1.17904999,,12.82,97.7
2,05/08/2019 15:20,56.33189467,55.50681446,,1.208428312,,12.87,97.7
2,05/08/2019 15:25,55.96364074,55.55791262,,1.239765188,,12.89,97.7
2,05/08/2019 15:30,55.59538682,55.60901078,,1.239765188,,12.91,97.7
2,05/08/2019 15:35,55.22713289,55.66010894,,1.060557424,,13.03,97.7
2,05/08/2019 15:40,54.85887897,55.7112071,,0.841199287,,12.93,97.7
2,05/08/2019 15:45,54.49062504,55.76230526,,1.014531386,,12.99,97.7
2,05/08/2019 15:50,54.12237111,55.81340342,,0.924437866,,12.97,97.7
2,05/08/2019 15:55,53.75411719,55.86450159,,0.789297584,,13.05,97.7
2,05/08/2019 16:00,53.38586326,55.91559975,,0.720748166,,13.06,97.7
2,05/08/2019 16:05,53.21059816,55.86394844,,0.41942451,,12.97,97.6
2,05/08/2019 16:10,53.03533306,55.81229713,,0.402385084,,13.01,97.6
2,05/08/2019 16:15,52.86006795,55.76064583,,0.413059207,,13.15,97.6
2,05/08/2019 16:20,52.68480285,55.70899452,,0.388968983,,13.07,97.6
2,05/08/2019 16:25,52.50953774,55.65734321,,0.407281471,,13.04,97.6
2,05/08/2019 16:30,52.33427264,55.60569191,,0.392788165,,12.91,97.6
2,05/08/2019 16:35,52.15900753,55.5540406,,0.397096986,,12.99,97.6
2,05/08/2019 16:40,51.98374243,55.5023893,,0.394942575,,13.04,97.6
2,05/08/2019 16:45,51.80847733,55.45073799,,0.401503734,,13.17,97.6
2,05/08/2019 16:50,51.63321222,55.39908668,,0.358905167,,13.05,97.6
2,05/08/2019 16:55,51.45794712,55.34743538,,0.312977057,,13.06,97.6
2,05/08/2019 17:00,51.28268201,55.29578407,,0.270868129,,13.17,97.6
2,05/08/2019 17:05,51.22052535,55.21397716,,0.271651551,,13.05,97.6
2,05/08/2019 17:10,51.15836868,55.13217025,,0.273512178,,13.14,97.6
2,05/08/2019 17:15,51.09621202,55.05036334,,0.258725089,,13.13,97.6
2,05/08/2019 17:20,51.03405535,54.96855643,,0.246386194,,13.05,97.6
2,05/08/2019 17:25,50.97189869,54.88674952,,0.258333378,,13.11,97.6
2,05/08/2019 17:30,50.90974203,54.80494261,,0.271651551,,13.15,97.6
2,05/08/2019 17:35,50.84758536,54.7231357,,0.300246451,,13.16,97.6
2,05/08/2019 17:40,50.7854287,54.64132879,,0.320909204,,13.1,97.6
2,05/08/2019 17:45,50.72327203,54.55952188,,0.267440658,,13.06,97.6
2,05/08/2019 17:50,50.66111537,54.47771497,,0.257843739,,13.14,97.6
2,05/08/2019 17:55,50.5989587,54.39590806,,0.241098096,,13.15,97.6
2,05/08/2019 18:00,50.53680204,54.31410115,,0.228563345,,13.19,97.6
2,05/08/2019 18:05,50.87803682,54.23724971,,0.222883536,,13.11,97.6
2,05/08/2019 18:10,51.21927161,54.16039826,,0.218183005,,13.22,97.6
2,05/08/2019 18:15,51.5605064,54.08354681,,0.20711717,,13.15,97.6
2,05/08/2019 18:20,51.90174118,54.00669536,,0.208096448,,13.17,97.6
2,05/08/2019 18:25,52.24297597,53.92984392,,0.213972112,,13.22,97.6
2,05/08/2019 18:30,52.58421075,53.85299247,,0.2305219,,13.24,97.6
2,05/08/2019 18:35,52.92544554,53.77614102,,0.210740496,,13.21,97.6
2,05/08/2019 18:40,53.26668032,53.69928957,,0.187237839,,13.13,97.6
2,05/08/2019 18:45,53.60791511,53.62243812,,0.254122485,,13.15,97.6
2,05/08/2019 18:50,53.94914989,53.54558668,,0.154627901,,13.11,97.6
2,05/08/2019 18:55,54.29038468,53.46873523,,0.157761589,,13.26,97.6
2,05/08/2019 19:00,54.63161946,53.39188378,,0.137882258,,13.2,97.6
2,05/08/2019 19:05,54.83813575,53.41709223,,0.13866568,,13.11,97.6
2,05/08/2019 19:10,55.04465205,53.44230067,,0.127991556,,13.15,97.6
2,05/08/2019 19:15,55.25116834,53.46750912,,0.112616901,,13.18,97.6
2,05/08/2019 19:20,55.45768463,53.49271756,,0.095577474,,13.2,97.6
2,05/08/2019 19:25,55.66420092,53.51792601,,0.088037038,,13.13,97.6
2,05/08/2019 19:30,55.87071722,53.54313445,,0.0857847,,13.1,97.6
2,05/08/2019 19:35,56.07723351,53.5683429,,0.08274894,,13.14,97.6
2,05/08/2019 19:40,56.2837498,53.59355134,,0.079125614,,13.07,97.6
2,05/08/2019 19:45,56.49026609,53.61875979,,0.074160678,,13.11,97.6
2,05/08/2019 19:50,56.69678239,53.64396823,,0.068755066,,13.11,97.6
2,05/08/2019 19:55,56.90329868,53.66917668,,0.062213493,,13.05,97.6
2,05/08/2019 20:00,57.10981497,53.69438512,,0.053635023,,13.11,97.6
